sample_id,rt_start,rt_end,area,data_points,run_start_time,name,class,parent_mz,product_mz
62,61.4,62.4,4212.0,140,2026-05-21 03:43:33,TG42:1-FA18:1,TG,738.6605,439.378
63,62.4,63.4,1536.0,96,2026-05-21 03:43:33,TG42:1-FA18:1,TG,738.6605,439.378
64,63.4,64.4,693.0,56,2026-05-21 03:43:33,TG42:1-FA18:1,TG,738.6605,439.378
65,64.4,65.4,135.0,13,2026-05-21 03:43:33,TG42:1-FA18:1,TG,738.6605,439.378
1,0.4,1.4,750.0,68,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
2,1.4,2.4,4316.0,148,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
3,2.4,3.4,2310.0,129,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
4,3.4,4.4,1564.0,105,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
5,4.4,5.4,750.0,61,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
6,5.4,6.4,4127.0,142,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
7,6.4,7.4,1989.0,104,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
8,7.4,8.4,374.0,36,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
9,8.4,9.4,750.0,66,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
10,9.4,10.4,995.0,84,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
11,10.4,11.4,5862.0,157,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
12,11.4,12.4,3000.0,139,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
13,12.4,13.4,2669.0,140,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
14,13.4,14.4,914.0,77,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
15,14.4,15.4,999.0,78,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
16,15.4,16.4,1296.0,102,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
17,16.4,17.4,1699.0,112,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
18,17.4,18.4,833.0,70,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
19,18.4,19.4,703.0,57,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
20,19.4,20.4,3436.0,157,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
21,20.4,21.4,997.0,70,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
22,21.4,22.4,3099.0,133,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
23,22.4,23.4,2827.0,123,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
24,23.4,24.4,4243.0,146,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
25,24.4,25.4,2266.0,140,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
26,25.4,26.4,8650.0,161,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
27,26.4,27.4,1076.0,85,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
28,27.4,28.4,751.0,63,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
29,28.4,29.4,725.0,64,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
30,29.4,30.4,1126.0,84,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
31,30.4,31.4,511.0,42,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
32,31.4,32.4,2993.0,124,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
33,32.4,33.4,2205.0,109,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
34,33.4,34.4,2159.0,121,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
35,34.4,35.4,1537.0,101,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
36,35.4,36.4,370.0,38,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
37,36.4,37.4,675.0,56,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
38,37.4,38.4,1702.0,102,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
39,38.4,39.4,885.0,65,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
40,39.4,40.4,10029.0,166,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
41,40.4,41.4,646.0,53,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
42,41.4,42.4,3156.0,153,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
43,42.4,43.4,2047.0,113,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
44,43.4,44.4,1620.0,104,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
45,44.4,45.4,482.0,50,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
46,45.4,46.4,1591.0,114,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
47,46.4,47.4,642.0,61,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
48,47.4,48.4,1674.0,94,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
49,48.4,49.4,697.0,54,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
50,49.4,50.4,16043.0,178,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
51,50.4,51.4,1018.0,77,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
52,51.4,52.4,2938.0,118,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
53,52.4,53.4,1779.0,114,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
54,53.4,54.4,4892.0,143,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
55,54.4,55.4,563.0,48,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
56,55.4,56.4,673.0,55,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
57,56.4,57.4,540.0,55,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
58,57.4,58.4,862.0,73,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
59,58.4,59.4,1078.0,80,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
60,59.4,60.4,3795.0,150,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
61,60.4,61.4,966.0,88,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
62,61.4,62.4,3114.0,137,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
63,62.4,63.4,2075.0,110,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
64,63.4,64.4,700.0,63,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
65,64.4,65.4,104.0,12,2026-05-21 03:43:33,TG42:1-FA16:0,TG,738.6605,465.394
1,0.4,1.4,2962.0,145,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
2,1.4,2.4,2318.0,131,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
3,2.4,3.4,1242.0,100,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
4,3.4,4.4,1576.0,119,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
5,4.4,5.4,1051.0,88,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
6,5.4,6.4,1535.0,97,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
7,6.4,7.4,1336.0,104,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
8,7.4,8.4,640.0,63,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
9,8.4,9.4,781.0,66,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
10,9.4,10.4,972.0,81,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
11,10.4,11.4,2973.0,130,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
12,11.4,12.4,2159.0,133,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
13,12.4,13.4,1241.0,89,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
14,13.4,14.4,748.0,64,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
15,14.4,15.4,1320.0,104,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
16,15.4,16.4,1051.0,86,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
17,16.4,17.4,1182.0,97,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
18,17.4,18.4,1519.0,105,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
19,18.4,19.4,779.0,70,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
20,19.4,20.4,1359.0,107,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
21,20.4,21.4,995.0,82,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
22,21.4,22.4,1540.0,98,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
23,22.4,23.4,1388.0,97,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
24,23.4,24.4,1484.0,112,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
25,24.4,25.4,754.0,62,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
26,25.4,26.4,3424.0,146,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
27,26.4,27.4,808.0,64,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
28,27.4,28.4,860.0,76,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
29,28.4,29.4,885.0,74,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
30,29.4,30.4,1268.0,104,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
31,30.4,31.4,860.0,71,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
32,31.4,32.4,1889.0,125,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
33,32.4,33.4,1159.0,86,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
34,33.4,34.4,1240.0,103,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
35,34.4,35.4,1211.0,110,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
36,35.4,36.4,862.0,75,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
37,36.4,37.4,861.0,68,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
38,37.4,38.4,1378.0,102,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
39,38.4,39.4,995.0,78,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
40,39.4,40.4,4079.0,162,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
41,40.4,41.4,669.0,68,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
42,41.4,42.4,2015.0,114,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
43,42.4,43.4,1321.0,97,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
44,43.4,44.4,1267.0,94,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
45,44.4,45.4,1213.0,95,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
46,45.4,46.4,1573.0,111,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
47,46.4,47.4,858.0,84,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
48,47.4,48.4,615.0,58,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
49,48.4,49.4,912.0,84,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
50,49.4,50.4,4765.0,162,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
51,50.4,51.4,1024.0,95,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
52,51.4,52.4,1616.0,119,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
53,52.4,53.4,1154.0,97,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
54,53.4,54.4,1814.0,106,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
55,54.4,55.4,592.0,59,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
56,55.4,56.4,943.0,82,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
57,56.4,57.4,997.0,88,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
58,57.4,58.4,1159.0,96,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
59,58.4,59.4,509.0,51,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
60,59.4,60.4,1053.0,90,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
61,60.4,61.4,997.0,84,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
62,61.4,62.4,2023.0,128,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
63,62.4,63.4,1267.0,87,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
64,63.4,64.4,1567.0,110,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
65,64.4,65.4,430.0,35,2026-05-21 03:43:33,TG42:1-FA16:1,TG,738.6605,467.409
1,0.4,1.4,2546.0,137,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
2,1.4,2.4,2902.0,136,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
3,2.4,3.4,1326.0,89,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
4,3.4,4.4,1294.0,98,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
5,4.4,5.4,996.0,73,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
6,5.4,6.4,1132.0,82,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
7,6.4,7.4,1026.0,84,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
8,7.4,8.4,757.0,70,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
9,8.4,9.4,889.0,76,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
10,9.4,10.4,969.0,76,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
11,10.4,11.4,2097.0,131,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
12,11.4,12.4,2107.0,121,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
13,12.4,13.4,971.0,85,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
14,13.4,14.4,725.0,65,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
15,14.4,15.4,917.0,87,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
16,15.4,16.4,1161.0,91,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
17,16.4,17.4,970.0,82,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
18,17.4,18.4,968.0,90,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
19,18.4,19.4,671.0,60,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
20,19.4,20.4,1187.0,93,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
21,20.4,21.4,1000.0,92,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
22,21.4,22.4,2490.0,144,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
23,22.4,23.4,1102.0,101,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
24,23.4,24.4,917.0,78,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
25,24.4,25.4,1321.0,103,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
26,25.4,26.4,2510.0,125,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
27,26.4,27.4,1023.0,77,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
28,27.4,28.4,800.0,73,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
29,28.4,29.4,728.0,62,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
30,29.4,30.4,751.0,62,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
31,30.4,31.4,833.0,77,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
32,31.4,32.4,1527.0,101,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
33,32.4,33.4,997.0,88,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
34,33.4,34.4,1024.0,81,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
35,34.4,35.4,1242.0,98,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
36,35.4,36.4,863.0,74,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
37,36.4,37.4,779.0,62,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
38,37.4,38.4,1433.0,114,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
39,38.4,39.4,994.0,92,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
40,39.4,40.4,1864.0,115,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
41,40.4,41.4,754.0,69,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
42,41.4,42.4,2383.0,128,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
43,42.4,43.4,779.0,71,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
44,43.4,44.4,970.0,82,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
45,44.4,45.4,640.0,65,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
46,45.4,46.4,1051.0,89,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
47,46.4,47.4,835.0,77,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
48,47.4,48.4,888.0,65,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
49,48.4,49.4,1025.0,86,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
50,49.4,50.4,2964.0,145,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
51,50.4,51.4,784.0,66,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
52,51.4,52.4,1877.0,118,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
53,52.4,53.4,836.0,85,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
54,53.4,54.4,1075.0,83,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
55,54.4,55.4,780.0,65,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
56,55.4,56.4,618.0,52,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
57,56.4,57.4,1023.0,86,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
58,57.4,58.4,615.0,57,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
59,58.4,59.4,833.0,73,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
60,59.4,60.4,835.0,70,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
61,60.4,61.4,972.0,83,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
62,61.4,62.4,1835.0,106,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
63,62.4,63.4,1104.0,84,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
64,63.4,64.4,1243.0,101,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
65,64.4,65.4,295.0,32,2026-05-21 03:43:33,TG42:1-FA14:0,TG,738.6605,493.425
1,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
2,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
3,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
4,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
5,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
6,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
7,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
8,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
9,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
10,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
11,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
12,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
13,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
14,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
15,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
16,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
17,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
18,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
19,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
20,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
21,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
22,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
23,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
24,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
25,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
26,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
27,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
28,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
29,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
30,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
31,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
32,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
33,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
34,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
35,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
36,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
37,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
38,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
39,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
40,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
41,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
42,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
43,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
44,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
45,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
46,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
47,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
48,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
49,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
50,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
51,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
52,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
53,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
54,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
55,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
56,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
57,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
58,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
59,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
60,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
61,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
62,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
63,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
64,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
65,,,0.0,0,,IS SM d18:1-18:1(d9),SM,738.663,184.0736
1,0.4,1.4,4365.0,192,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
2,1.4,2.4,10142.0,196,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
3,2.4,3.4,3542.0,163,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
4,3.4,4.4,3074.0,163,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
5,4.4,5.4,2214.0,135,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
6,5.4,6.4,3553.0,169,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
7,6.4,7.4,3461.0,166,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
8,7.4,8.4,1377.0,103,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
9,8.4,9.4,1970.0,132,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
10,9.4,10.4,1834.0,133,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
11,10.4,11.4,7394.0,183,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
12,11.4,12.4,8636.0,190,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
13,12.4,13.4,3506.0,160,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
14,13.4,14.4,1647.0,119,2026-05-21 03:43:33,TG42:0-FA16:0,TG,740.67598,467.409
